Source_URL,Username,Review,Cleaned_Review,Rating,Date,Sentiment
https://www.tokopedia.com/distri-laptop/laptop-axioo-hype-1-celeron-4gb-8gb-128gb-14-hd-w11-1731414735794112013/review,Anonymous,"Laptop AXIOO HYPE 1 Celeron 4GB 8GB / 128GB 14"" HD W11 - Grey 4/128GB",laptop axioo hype  celeron gb gb  gb  hd w  grey gb,5,Unknown,positif
https://www.tokopedia.com/distri-laptop/laptop-axioo-hype-1-celeron-4gb-8gb-128gb-14-hd-w11-1731414735794112013/review,K***a,"barang ori, reseller ramah dam fast respond 
produk oke, berfungsi dengan baik","barang ori reseller ramah dam fast respond 
produk oke berfungsi dengan baik",5,Lebih dari 1 tahun lalu,positif
https://www.tokopedia.com/distri-laptop/laptop-axioo-hype-1-celeron-4gb-8gb-128gb-14-hd-w11-1731414735794112013/review,Clara,"keren banget, budget minim kualitas maximal, tipis, bagus, murah, mantap
packaging rapi, safety bubble rap double², pengiriman cepat, instans sore tetep dikirim............. ","keren banget budget minim kualitas maximal tipis bagus murah mantap
packaging rapi safety bubble rap double² pengiriman cepat instans sore tetep dikirim",5,Lebih dari 1 tahun lalu,positif
https://www.tokopedia.com/distri-laptop/laptop-axioo-hype-1-celeron-4gb-8gb-128gb-14-hd-w11-1731414735794112013/review,ulisa,"barang sampai dengan aman dan sesuai dengan gambar juga deskripsi, mungkin Karna pemesanan dilakukan di hari libur jadi agak lambat tapi GPP yg penting aman. penjual juga... ",barang sampai dengan aman dan sesuai dengan gambar juga deskripsi mungkin karna pemesanan dilakukan di hari libur jadi agak lambat tapi gpp yg penting aman penjual juga,5,Lebih dari 1 tahun lalu,positif
https://www.tokopedia.com/distri-laptop/laptop-axioo-hype-1-celeron-4gb-8gb-128gb-14-hd-w11-1731414735794112013/review,Bambang,Yes paket chromebook sudah saya terima dengan keadaan baik.Datang tepat waktu sesuai estimasi dan dengan pelayanan yang prima dari penjual barang tetap di kirim dan di pr... ,yes paket chromebook sudah saya terima dengan keadaan baikdatang tepat waktu sesuai estimasi dan dengan pelayanan yang prima dari penjual barang tetap di kirim dan di pr,5,Lebih dari 1 tahun lalu,positif
https://www.tokopedia.com/distri-laptop/laptop-axioo-hype-1-celeron-4gb-8gb-128gb-14-hd-w11-1731414735794112013/review,Fanda,"Baru pertama x beli tanpa tanya dulu…. TERNYATA KECEWa gk beli dari dulu…. Ampun daaah sekeren ini pkoknya… packing aman bgt,, toko amanah,, next klo perlu lainnya mo ke... ",baru pertama x beli tanpa tanya dulu ternyata kecewa gk beli dari dulu ampun daaah sekeren ini pkoknya packing aman bgt toko amanah next klo perlu lainnya mo ke,5,Lebih dari 1 tahun lalu,positif
https://www.tokopedia.com/distri-laptop/laptop-axioo-hype-1-celeron-4gb-8gb-128gb-14-hd-w11-1731414735794112013/review,I***a,Mantap bolo sritt tenan batre awet dan ringan,mantap bolo sritt tenan batre awet dan ringan,5,3 bulan lalu,positif
https://www.tokopedia.com/distri-laptop/laptop-axioo-hype-1-celeron-4gb-8gb-128gb-14-hd-w11-1731414735794112013/review,A***n,"Body Look: Silver, Slim, Elegan. Ringan dibawa untuk work from anywhere.",body look silver slim elegan ringan dibawa untuk work from anywhere,4,Lebih dari 1 tahun lalu,positif
https://www.tokopedia.com/distri-laptop/laptop-axioo-hype-1-celeron-4gb-8gb-128gb-14-hd-w11-1731414735794112013/review,J***y,"[WARNING!!!] Just my impression, lets go!

Berawal dari pencarian sebuah laptop yang sekiranya cukup untuk dijadikan sebuah daily driver.

Padahal, tidak ada dananya'... ","warning just my impression lets go

berawal dari pencarian sebuah laptop yang sekiranya cukup untuk dijadikan sebuah daily driver

padahal tidak ada dananya",5,Lebih dari 1 tahun lalu,positif
https://www.tokopedia.com/distri-laptop/laptop-axioo-hype-1-celeron-4gb-8gb-128gb-14-hd-w11-1731414735794112013/review,Yudi,Ini adalah Laptop Samsung paling murah yang bisa didapatkan secara resmi di Indonesia. Samsung Chromebook 4 terhitung sukses menawarkan semua kemampuan perangkat Chromebo... ,ini adalah laptop samsung paling murah yang bisa didapatkan secara resmi di indonesia samsung chromebook  terhitung sukses menawarkan semua kemampuan perangkat chromebo,5,Lebih dari 1 tahun lalu,positif
