Source_URL,Username,Review,Cleaned_Review,Rating,Date,Sentiment
https://www.tokopedia.com/tokohapedia-idn/apple-macbook-air-m1-chip-2020-256gb-512gb-space-gray-gold-silver-grey-inter-256gb/review,B***k,Penjual sangat responsif dan sangat membantu. Barang dikirim dengan sangat cepat. Packaging sangat rapi. Barang datang dalam kondisi masih tersegel dan aman. Sangat puas!,jual sangat responsif sangat bantu barang kirim sangat cepat packaging sangat rapi barang datang kondisi segel aman sangat puas,5,Lebih dari 1 tahun lalu,positif
https://www.tokopedia.com/trinitycomp/core-i7-gen-8-termurah-lenovo-thinkpad-x280-laptop-setipis-x1-carbon-i3-gen-8-4gb-no-storage-78c0c/review,Willy,"Penjual komunikatif, ramah, sabar dalam memberikan respond dan menjelaskan produk nya. pengiriman cepat, packing aman, Dan sejauh ini unit dipakai ckup ok.

terima kasih... ",jual komunikatif ramah sabar beri respond jelas produk nya kirim cepat packing aman jauh unit pakai ckup terima kasih,5,5 bulan lalu,positif
https://www.tokopedia.com/distri-laptop/laptop-axioo-hype-1-celeron-4gb-8gb-128gb-14-hd-w11-1731414735794112013/review,Apriliani,Pesen siang mlm dah dtg lsg buka smua dlm keadaan baik dan gamoang bget di pke Mksih,sen siang mlm dah dtg lsg buka smua dlm baik gamoang bget pke mksih,5,Lebih dari 1 tahun lalu,positif
https://www.tokopedia.com/trinitycomp/core-i7-gen-8-termurah-lenovo-thinkpad-x280-laptop-setipis-x1-carbon-i3-gen-8-4gb-no-storage-78c0c/review,C***a,"barang datang dengan cepat, dibungkus dengan baik dan rapi .. barang yg diberikan ke saya cukup bagus dan mulus.. setiap ada question ke seller, selalu dijawab. Thanks, s... ",barang datang cepat bungkus baik rapi barang yg beri cukup bagus mulus question seller selalu jawab thanks s,5,Lebih dari 1 tahun lalu,positif
https://www.tokopedia.com/foxcomp/obrall-laptop-lenovo-thinkpad-x260-ci5-gen6-8-gb-ssd-256-murah-muluss-core-i5-ram-8-ssd-256-846cc/review,B***s,"Smua spesifikasi laptop sesuai bgt dg deskripsi, kurir si cepat gokil nganter barang lgsung keesokannya nyampe, cuma pas dicek casing laptop blm tertutup sempurna sampe t... ",smua spesifikasi laptop sesuai bgt dg deskripsi kurir si cepat gokil nganter barang lgsung esok nyampe cuma pas cek casing laptop blm tutup sempurna sampe t,4,Lebih dari 1 tahun lalu,positif
https://www.tokopedia.com/electrocom/lenovo-thinkpad-x280-touchscreen-i5-gen8-ram-16gb-512gb-ultrabook-1733657196012995842/review,a***i,"unit tidak sesuai dengan apa yg d pesan saya pesan x280 yg datang malah x 260, dan unit juga bermasalah dalam kondisi hidup ketika d angkat dan hendak ingin meletakan uni...",unit sesuai apa yg d pesan pesan x yg datang malah x unit masalah kondisi hidup d angkat hendak leta uni,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/btvcom/laptop-lenovo-thinkpad-x240-intel-core-i5-hdd-500gb-ram-8gb-murahh-8gb-hdd-500gb/review,H***m,"awal mau ngasi bintang 5 untuk produk, pelayanan dan respon after sales nya.. akan tetapi ternyata setelah barang di pakai 1 bulan 15 hari (padahal laptop jarang di pake,...",awal mau ngasi bintang produk layan respon after sales nya nyata barang pakai bulan hari padahal laptop jarang pake,2,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/foxcomp/obrall-laptop-lenovo-thinkpad-x260-ci5-gen6-8-gb-ssd-256-murah-muluss-core-i5-ram-8-ssd-256-846cc/review,Adnan,"work well,backlight keyboard,I got double battery,love it",work wellbacklight keyboardi got double batterylove it,5,Lebih dari 1 tahun lalu,positif
https://www.tokopedia.com/oceanla/laptop-lenovo-thinkpad-t460s-t470s-intel-i5-i7-ram-20gb-murah-bergaransi-1733509135021213476/review,Erlis,barang tidak sampai.....,barang,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/tokohapedia-idn/apple-macbook-air-m1-chip-2020-256gb-512gb-space-gray-gold-silver-grey-inter-256gb/review,f***l,Mantap udh 2x belanja disini dan sangat puas dengan hasil prodaknya di buat kalian ga ush ragu lagi kalo beli disini,mantap udh x belanja sini sangat puas hasil prodaknya buat kalian ga ush ragu kalo beli sini,5,Lebih dari 1 tahun lalu,positif
