Source_URL,Username,Review,Cleaned_Review,Rating,Date,Sentiment
https://www.tokopedia.com/agreshpauthorized/hp-245-g10-ryzen-3-7320-8gb-256gb-w11-ohs-14-0-hd-3y-garansi-resmi-1733010085551703202/review,Andi,"barang bagus,, tapi saya dapat unit yg kamera bermasalah.. terpaksa harus ke service center untuk perbaikinya... merasa kecewa sih barang baru tpi udah langsung di perbai...",barang bagus tapi saya dapat unit yg kamera bermasalah terpaksa harus ke service center untuk perbaikinya merasa kecewa sih barang baru tpi udah langsung di perbai,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/agreshpauthorized/hp-245-g10-ryzen-3-7320-8gb-256gb-w11-ohs-14-0-hd-3y-garansi-resmi-1733010085551703202/review,D***a,"Barang yang dikirim tidak dicek terlebih dahulu apakah garansinya masih berlaku atau tidak. SN tidak bisa dicek. Sudah konfirmasi beberapa kali, disuruh menunggu beberapa...",barang yang dikirim tidak dicek terlebih dahulu apakah garansinya masih berlaku atau tidak sn tidak bisa dicek sudah konfirmasi beberapa kali disuruh menunggu beberapa,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/agreshpauthorized/hp-245-g10-ryzen-3-7320-8gb-256gb-w11-ohs-14-0-hd-3y-garansi-resmi-1733010085551703202/review,Andik,"pengiriman sangat lama,kalau pun lama jangan di pakai lagi ekspedisi nya",pengiriman sangat lamakalau pun lama jangan di pakai lagi ekspedisi nya,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/agreshpauthorized/hp-245-g10-ryzen-3-7320-8gb-256gb-w11-ohs-14-0-hd-3y-garansi-resmi-1733010085551703202/review,Justin,diskripsi mmc harga 400rb ditulis bias tidak tegas.,diskripsi mmc harga rb ditulis bias tidak tegas,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/agreshpauthorized/hp-245-g10-ryzen-3-7320-8gb-256gb-w11-ohs-14-0-hd-3y-garansi-resmi-1733010085551703202/review,Sangat tidak puas dengan barang,Sangat tidak puas dengan barang,sangat tidak puas dengan barang,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/agreshpauthorized/hp-245-g10-ryzen-3-7320-8gb-256gb-w11-ohs-14-0-hd-3y-garansi-resmi-1733010085551703202/review,Ahmad,Lebih dari 1 tahun lalu,lebih dari  tahun lalu,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/agreshpauthorized/hp-245-g10-ryzen-3-7320-8gb-256gb-w11-ohs-14-0-hd-3y-garansi-resmi-1733010085551703202/review,i***n,"kesepakatan mendapatkan mouse dan tas,tetapi tidak dikirim",kesepakatan mendapatkan mouse dan tastetapi tidak dikirim,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/agreshpauthorized/hp-245-g10-ryzen-3-7320-8gb-256gb-w11-ohs-14-0-hd-3y-garansi-resmi-1733010085551703202/review,E***e,"dapat unit dengan dead pixel di tiap pojok layar, katanya sih dari pabriknya, tp apa iya sekelas HP gak ada quality controllernya? , return unit dan dapet unit baru, biay...",dapat unit dengan dead pixel di tiap pojok layar katanya sih dari pabriknya tp apa iya sekelas hp gak ada quality controllernya  return unit dan dapet unit baru biay,2,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/agreshpauthorized/hp-245-g10-ryzen-3-7320-8gb-256gb-w11-ohs-14-0-hd-3y-garansi-resmi-1733010085551703202/review,G***m,"Pelayanan Kurang Memuaskan, Pesan Di hari Sama Via Instan Kurir, Malah Dikirim Esok Hari, Janji Di beri Kompensai Mouse Wirless , Pas Datang Tidak ada, Screen Protector P...",pelayanan kurang memuaskan pesan di hari sama via instan kurir malah dikirim esok hari janji di beri kompensai mouse wirless  pas datang tidak ada screen protector p,2,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/agreshpauthorized/hp-245-g10-ryzen-3-7320-8gb-256gb-w11-ohs-14-0-hd-3y-garansi-resmi-1733010085551703202/review,A***d,Trackpad goyang-goyang kurang solid. Speaker kenceng tapi keprek. Adanya ketidaksesuaian kualitas barang membuat saya melakukan penukaran sehingga saya harus memproses da...,trackpad goyanggoyang kurang solid speaker kenceng tapi keprek adanya ketidaksesuaian kualitas barang membuat saya melakukan penukaran sehingga saya harus memproses da,3,Lebih dari 1 tahun lalu,netral
https://www.tokopedia.com/agreshpauthorized/hp-245-g10-ryzen-3-7320-8gb-256gb-w11-ohs-14-0-hd-3y-garansi-resmi-1733010085551703202/review,Dadang,"Kurang nya cuma 1, yaitu kurang teliti dalam melihat orderan, saya pesan jumat jam setengah 12, pake GO-SEND instan harus nya bisa sampe selambat-lambatnya sore jam 4, ba...",kurang nya cuma  yaitu kurang teliti dalam melihat orderan saya pesan jumat jam setengah  pake gosend instan harus nya bisa sampe selambatlambatnya sore jam  ba,3,Lebih dari 1 tahun lalu,netral
https://www.tokopedia.com/agreshpauthorized/hp-245-g10-ryzen-3-7320-8gb-256gb-w11-ohs-14-0-hd-3y-garansi-resmi-1733010085551703202/review,G***a,"Chromebook hanya normal 2 minggu saja, tanggal 13 juni layarnya mati tidak mau menyala, coba cek online ternyata garansinya sudah habis, telepon service center HP juga di...",chromebook hanya normal  minggu saja tanggal  juni layarnya mati tidak mau menyala coba cek online ternyata garansinya sudah habis telepon service center hp juga di,3,Lebih dari 1 tahun lalu,netral
